,InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified,CI,decade,IndividualFishID,Dissector,DissectionDate,Sex,TotalLength_mm,StandardLength_mm,weight_mg,ARTHROPODS_GUTCONTENTS,NotesOnSpecimenPriorToDissection,Skin,BuccalCavity,BodyCavity,CYST.SMALL.PectoralFin,PelvicFin,MONO.G.AnalFin,CYST.FIN.CaudalFin,CYST.SMALL.CaudalFin,CYST.UNKN.CAUDALFIN,CYST.BIG.CAUDALFIN,DorsalFin,Gonad,ACANTH.NEMOR.Liver,META.BOLISM.LIVER,Spleen,CYST.UNK.SPLEEN,TREM.POST.Kidney,TREM.POS.Eye,TREM.POST.Eye,TREM.IS.Eye,TREM.SHY.EYE,TREM.SCORP.EYE,Heart,MYX.STWY.GallBladder,CYST.UNK.GALLBLADDER,Stomach,NEM.OODLE.INTESTINE,NEM.W.INTESTINE,NEM.ESIS.INTESTINE,NEM.UNK.INTESTINE,NEM.LARV.INTESTINE,TREM.GA.Intestine,CEST.WOAD.Intestine,CEST.MIPI.INTESTINE,CEST.TIRGA.INTESTINE,CEST.PROT.Intestine,CEST.UNK.INTESTINE,CEST.Y.INTESTINE,NEM.LARV.CONNECTIVETISSUE,ACANTH.BLVE.CONNECTIVETISSUE,ACANTH.NEMOR.CONNECTIVETISSUE,MYX.STWY.CONNECTIVETISSUE,META.BOLISM.CONNECTIVETISSUE,TREM.IS.CONNECTIVETISSUE,TREM.POS.ConnectiveTissue,TREM.POST.ConnectiveTissue,TREM.UNK.CONNECTIVETISSUE,CYST.UNK.ConnectiveTissue,META.Z.Gill,MONO.SASE.Gill,MYX.THIN.GILL,MYX.UPC.GILL,CYST.UNK.GILL,NEM.OODLE.FLUSH,NEM.PRETZ.FLUSH,ACANTH.NEMOR.FLUSH,TREM.POS.FLUSH,TREM.POST.FLUSH,TREM.IS.FLUSH,META.BOLISM.FLUSH,CEST.MIPI.Flush,CEST.PROT.Flush,CEST.UNK.FLUSH,ACANTH.NEMOR.VOUCH,ACANTH.BLVE.VOUCH,CEST.PROT.VOUCH,CEST.WOAD.VOUCH,CEST.MIPI.VOUCH,CEST.TRIGA.VOUCH,CEST.UNK.VOUCH,CEST.Y.VOUCH,META.BOLISM.VOUCH,META.Z.VOUCH,NEM.PRETZ.VOUCH,NEM.OODLE.VOUCH,NEM.ESIS.VOUCH,NEM.W.VOUCH,NEM.LARV.VOUCH,TREM.GA.VOUCH,TREM.SCORP.VOUCH,TREM.SHY.VOUCH,TREM.IS.VOUCH,TREM.POS.VOUCH,TREM.POST.VOUCH,TREM.UNK.VOUCH,MONO.SASE.VOUCH,MONO.G.VOUCH,MYX.STWY.VOUCH,MYX.THIN.VOUCH,MYX.UPC.VOUCH,CYST.FIN.VOUCH,CYST.UNKN.VOUCH,MONO.SASE.SLIDE
,TU,,68735,11,Gambusia affinis,,,,,,,,,,,,,PR JUST ABOVE SILL AT POOLS BLUFF,,,1971,4,20,SUTTKUS AND THOMPSON,,,,,,,,68735_03,SC DJB KL,08/08/2024,F,35,27,395,NA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
,TU,,68735,11,Gambusia affinis,,,,,,,,,,,,,PR JUST ABOVE SILL AT POOLS BLUFF,,,1971,4,20,SUTTKUS AND THOMPSON,,,,,,,,68735_04,JT CJW,08/08/2024,F,29,22,197,Y,LIVER NOT FOUND,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,TU,,197305,124,Gambusia affinis,,,,,,,,,,,,,pr along left bank just below pools bluff sill,,,2004,7,17,RD AND JS Suttkus,,,,,,,,197305_01,KL CJW,08/08/2024,F,31,24,229,Y,50 viable due to size restrictions,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,197305,124,Gambusia affinis,,,,,,,,,,,,,pr along left bank just below pools bluff sill,,,2004,7,17,RD AND JS Suttkus,,,,,,,,197305_02,jt cjw,08/08/2024,f,29,23,190,y,50 viable due to size restrictions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,197305,124,Gambusia affinis,,,,,,,,,,,,,pr along left bank just below pools bluff sill,,,2004,7,17,RD AND JS Suttkus,,,,,,,,197305_03,ij jt kl,08/08/2024,f,34,25,397,na,50 viable due to size restrictions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,TU,,112553,10,Gambusia affinis,,,,,,,,,,,,,pr along right bank at richardson bdg,,,1979,4,20,sorensen and rohmann,,,,,,,,112553_01,sc jt dmdm,08/08/2024,na,44,34,880,y,9 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0
,TU,,197305,124,Gambusia affinis,,,,,,,,,,,,,pr along left bank just below pools bluff sill,,,2004,7,17,RD AND JS Suttkus,,,,,,,,197305_04,sc jt kl,08/08/2024,f,36,29,496,na,50 viable due to size restrictions,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
,TU,,112553,10,Gambusia affinis,,,,,,,,,,,,,pr along right bank at richardson bdg,,,1979,4,20,sorensen and rohmann,,,,,,,,112553_04,DJB JT KL,08/08/2024,F,43,34,857,Y,9 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0
,TU,,112553,10,Gambusia affinis,,,,,,,,,,,,,pr along right bank at richardson bdg,,,1979,4,20,sorensen and rohmann,,,,,,,,112553_02,sc jt gmc,08/09/2024,na,36,29,396,y,9 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
,TU,,112553,10,Gambusia affinis,,,,,,,,,,,,,pr along right bank at richardson bdg,,,1979,4,20,sorensen and rohmann,,,,,,,,112553_03,djb jt sc,08/09/2024,f,43,35,879,na,9 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0
,TU,,146702,18,Gambusia affinis,,,,,,,,,,,,,pr along left bank 1 mi below hwy 26,,,1986,10,9,suttkus and caruso,,,,,,,,146702_02,gmc dmdm cjw,08/09/2024,f,29,24,187,y,6 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
,TU,,146702,18,Gambusia affinis,,,,,,,,,,,,,pr along left bank 1 mi below hwy 26,,,1986,10,9,suttkus and caruso,,,,,,,,146702_04,gmc dmdm,08/09/2024,na,28,22,164,na,6 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,TU,,146702,18,Gambusia affinis,,,,,,,,,,,,,pr along left bank 1 mi below hwy 26,,,1986,10,9,suttkus and caruso,,,,,,,,146702_03,gmc,08/09/2024,f,34,27,270,y,6 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
,TU,,146702,18,Gambusia affinis,,,,,,,,,,,,,pr along left bank 1 mi below hwy 26,,,1986,10,9,suttkus and caruso,,,,,,,,146702_01,gmc dmdm kl,08/09/2024,m,27,23,125,na,6 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,146729,29,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE OF BOGALUSA CREEK,,,1986,10,9,suttkus and caruso,,,,,,,,146729_01,ij cjw,08/09/2024,f,39,32,554,y,"15 fish only viable, 14 under size regulations",0,0,0,0,na,0,0,0,0,0,0,na,0,0,na,0,na,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
,TU,,146729,29,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE OF BOGALUSA CREEK,,,1986,10,9,suttkus and caruso,,,,,,,,146729_02,djb jt dmdm,08/09/2024,f,30,24,214,y,"15 fish only viable, 14 under size regulations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,146729,29,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE OF BOGALUSA CREEK,,,1986,10,9,suttkus and caruso,,,,,,,,146729_03,sc jt djb gmc,08/09/2024,f,38,29,364,y,"15 fish only viable, 14 under size regulations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TU,,146729,29,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE OF BOGALUSA CREEK,,,1986,10,9,suttkus and caruso,,,,,,,,146729_04,sc gmc cjw,08/09/2024,f,28,23,148,y,"15 fish only viable, 14 under size regulations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TU,,121243,20,Gambusia affinis,,,,,,,,,,,,,pr along left bank 1 mi below hwy 10,,,1981,4,30,suttkus and sorensen,,,,,,,,121243_02,sc ij gmc,08/09/2024,f,40,31,651,na,selected from 19 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,121243,20,Gambusia affinis,,,,,,,,,,,,,pr along left bank 1 mi below hwy 10,,,1981,4,30,suttkus and sorensen,,,,,,,,121243_03,djb ij dmdm,08/09/2024,f,38,30,478,na,selected from 19 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,121243,20,Gambusia affinis,,,,,,,,,,,,,pr along left bank 1 mi below hwy 10,,,1981,4,30,suttkus and sorensen,,,,,,,,121243_03,jt ij cjw,08/09/2024,f,44,35,952,y,selected from 19 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
,TU,,195132,14,Gambusia affinis,,,,,,,,,,,,,PR ALONG RIGHT BANK AT SECOND BEND ABOVE RIVER MILE 54,,,2003,4,14,RD AND JS Suttkus,,,,,,,,195132_04,DJB CJW,08/09/2024,F,36,28,381,NO,"NOTHING IN GUT, 11 VIABLE DUE TO SIZE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TU,,195132,14,Gambusia affinis,,,,,,,,,,,,,PR ALONG RIGHT BANK AT SECOND BEND ABOVE RIVER MILE 54,,,2003,4,14,RD AND JS Suttkus,,,,,,,,195132_02,SC DMDM,08/09/2024,M,32,25,254,NA,11 VIABLE DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,195132,14,Gambusia affinis,,,,,,,,,,,,,PR ALONG RIGHT BANK AT SECOND BEND ABOVE RIVER MILE 54,,,2003,4,14,RD AND JS Suttkus,,,,,,,,195132_03,JT DMDM CJW,08/09/2024,M,29,22,182,Y,11 VIABLE DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,TU,,195132,14,Gambusia affinis,,,,,,,,,,,,,PR ALONG RIGHT BANK AT SECOND BEND ABOVE RIVER MILE 54,,,2003,4,14,RD AND JS Suttkus,,,,,,,,195132_01,SC IJ DCJW,08/09/2024,M,30,23,199,Y,11 VIABLE DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,TU,,157858,11,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE OF BOGALUSA CREEK,,,1990,4,27,SUTTKUS AND CARUSO,,,,,,,,157858_02,JT IJ DMDM,08/09/2024,F,35,28,336,NA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,TU,,157858,11,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE OF BOGALUSA CREEK,,,1990,4,27,SUTTKUS AND CARUSO,,,,,,,,157858_04,IJ GMC,08/09/2024,F,48,38,1057,Y,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,TU,,157858,11,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE OF BOGALUSA CREEK,,,1990,4,27,SUTTKUS AND CARUSO,,,,,,,,157858_03,SC DMDM CJW,08/09/2024,F,36,27,341,NA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,148200,8,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK 1MI BELOW HWY 26,,,1987,4,2,SUTTKUS AND CARUSO,,,,,,,,148200_02,SC IJ GMC,08/09/2024,F,33,26,304,NA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31272,18,Gambusia affinis,,,,,,,,,,,,,"PR JUST ABOVE DAM AT POOLS BLUFF SILL, 4MI S OF BOGALUSA",,,1963,7,11,SUTTKUS AND GUNNING,,,,,,,,31272_02,DJB JT DMDM,08/09/2024,NA,28,21,143,NA,10 VIABLE DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,TU,,31272,18,Gambusia affinis,,,,,,,,,,,,,"PR JUST ABOVE DAM AT POOLS BLUFF SILL, 4MI S OF BOGALUSA",,,1963,7,11,SUTTKUS AND GUNNING,,,,,,,,31272_01,DJB CJW,08/09/2024,F,33,27,354,NA,10 VIABLE DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
,TU,,31272,18,Gambusia affinis,,,,,,,,,,,,,"PR JUST ABOVE DAM AT POOLS BLUFF SILL, 4MI S OF BOGALUSA",,,1963,7,11,SUTTKUS AND GUNNING,,,,,,,,31272_04,SC JT GMC,08/09/2024,F,33,26,346,Y,10 VIABLE DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,TU,,31538,9,Gambusia affinis,,,,,,,,,,,,,PR AT MI 56.8; .5 MI DOWNSTREAM FROM RICHARDSON LDG,,,1963,10,24,SUTTKUS AND JENNING,,,,,,,,31538_01,DJB IJ DMDM,08/09/2024,F,34,27,336,NA,3 VIABLE DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31538,9,Gambusia affinis,,,,,,,,,,,,,PR AT MI 56.8; .5 MI DOWNSTREAM FROM RICHARDSON LDG,,,1963,10,24,SUTTKUS AND JENNING,,,,,,,,31538_02,SC JT DMDM,08/09/2024,M,28,22,154,Y,3 VIABLE DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31538,9,Gambusia affinis,,,,,,,,,,,,,PR AT MI 56.8; .5 MI DOWNSTREAM FROM RICHARDSON LDG,,,1963,10,24,SUTTKUS AND JENNING,,,,,,,,31538_03,DJB CJW,08/09/2024,F,35,27,334,Y,3 VIABLE DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,115181,224,Gambusia affinis,,,,,,,,,,,,,"Pearl River along right bank 0.5 mi below Richardson Landing, 1.5 mi SE of Bogalusa",,,1979,10,25,RD Suttkus and P Sorensen,,,,,,,,115181_04,IJ KL,08/09/2024,M,30,23,218,NA,Randomly selecting from 43 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
,TU,,31272,18,Gambusia affinis,,,,,,,,,,,,,"Pearl River just above dam at Pools Bluff Sill, 4 mi S of Bogalusa",,,1963,7,11,Suttkus and Gunning,,,,,,,,31272_03,IJ,08/09/2024,F,32,25,279,NA,10 viable due to size (27-35 mm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
,TU,,148200,8,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank 1.0 miles below Hwy 26,,,1987,4,2,Suttkus and Caruso,,,,,,,,148200_03,JT GMC,08/09/2024,NA,29,21,177,NA,5 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31538,9,Gambusia affinis,,,,,,,,,,,,,Pearl River at river mile 56.8; 0.5 mi downstream from Richardson landing,,,1963,10,24,Suttkus and Jenning,,,,,,,,31538_04,IJ DMDM,08/09/2024,NA,36,30,440,Y,"3 viable due to size (between 27-35 mm), chose next smallest for fourth fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
